Model,Distance,Num_Rounds,Backend,Run,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GCN,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_051102
GCN+MWPM,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260505_051102
GCN,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.52,1000,520,20260505_051102
MWPM+GCN,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_051102
GCN+MWPM,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260505_051102
GCN,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.518,1000,518,20260505_051102
MWPM+GCN,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.49,1000,490,20260505_051102
GCN+MWPM,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260505_051102
GAT,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.507,1000,507,20260505_051102
MWPM+GAT,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_051102
GAT+MWPM,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.514,1000,514,20260505_051102
GAT,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.517,1000,517,20260505_051102
MWPM+GAT,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_051102
GAT+MWPM,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.521,1000,521,20260505_051102
GAT,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260505_051102
MWPM+GAT,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.508,1000,508,20260505_051102
GAT+MWPM,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.487,1000,487,20260505_051102
GNN,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.539,1000,539,20260505_051102
MWPM+GNN,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.51,1000,510,20260505_051102
GNN+MWPM,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.515,1000,515,20260505_051102
GNN,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.483,1000,483,20260505_051102
MWPM+GNN,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.49,1000,490,20260505_051102
GNN+MWPM,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.495,1000,495,20260505_051102
GNN,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.539,1000,539,20260505_051102
MWPM+GNN,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.509,1000,509,20260505_051102
GNN+MWPM,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.525,1000,525,20260505_051102
GraphMamba,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.464,1000,464,20260505_051102
MWPM+GraphMamba,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.49,1000,490,20260505_051102
GraphMamba+MWPM,3,3,ibm_aachen,17,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.488,1000,488,20260505_051102
GraphMamba,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.463,1000,463,20260505_051102
MWPM+GraphMamba,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.49,1000,490,20260505_051102
GraphMamba+MWPM,3,3,ibm_aachen,17,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260505_051102
GraphMamba,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.462,1000,462,20260505_051102
MWPM+GraphMamba,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.49,1000,490,20260505_051102
GraphMamba+MWPM,3,3,ibm_aachen,17,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.489,1000,489,20260505_051102
No_Correction,3,3,ibm_aachen,18,1000,0.0,,,0.486,1000,486,20260505_051309
MWPM,3,3,ibm_aachen,18,1000,0.0,,,0.504,1000,504,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.502,1000,502,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.535,1000,535,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.492,1000,492,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.525,1000,525,20260505_051309
GCNII,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.487,1000,487,20260505_051309
MWPM+GCNII,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
GCNII+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.463,1000,463,20260505_051309
GCNII,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260505_051309
MWPM+GCNII,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GCNII+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_051309
GCNII,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260505_051309
MWPM+GCNII,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GCNII+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.54,1000,540,20260505_051309
APPNP,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.484,1000,484,20260505_051309
MWPM+APPNP,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
APPNP+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.543,1000,543,20260505_051309
APPNP,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.486,1000,486,20260505_051309
MWPM+APPNP,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
APPNP+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.443,1000,443,20260505_051309
APPNP,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.514,1000,514,20260505_051309
MWPM+APPNP,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
APPNP+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.465,1000,465,20260505_051309
GraphTransformer,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.494,1000,494,20260505_051309
MWPM+GraphTransformer,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GraphTransformer+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.449,1000,449,20260505_051309
GraphTransformer,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.493,1000,493,20260505_051309
MWPM+GraphTransformer,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GraphTransformer+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260505_051309
GraphTransformer,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.485,1000,485,20260505_051309
MWPM+GraphTransformer,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GraphTransformer+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.452,1000,452,20260505_051309
GCN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.51,1000,510,20260505_051309
MWPM+GCN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
GCN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.474,1000,474,20260505_051309
GCN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.488,1000,488,20260505_051309
MWPM+GCN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.464,1000,464,20260505_051309
GCN+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.516,1000,516,20260505_051309
GCN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.505,1000,505,20260505_051309
MWPM+GCN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.478,1000,478,20260505_051309
GCN+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.524,1000,524,20260505_051309
GAT,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.497,1000,497,20260505_051309
MWPM+GAT,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
GAT+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.551,1000,551,20260505_051309
GAT,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.49,1000,490,20260505_051309
MWPM+GAT,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GAT+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.538,1000,538,20260505_051309
GAT,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.488,1000,488,20260505_051309
MWPM+GAT,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
GAT+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.55,1000,550,20260505_051309
GNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.506,1000,506,20260505_051309
MWPM+GNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
GNN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.555,1000,555,20260505_051309
GNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.526,1000,526,20260505_051309
MWPM+GNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GNN+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.477,1000,477,20260505_051309
GNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.508,1000,508,20260505_051309
MWPM+GNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.498,1000,498,20260505_051309
GNN+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.559,1000,559,20260505_051309
GraphMamba,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.488,1000,488,20260505_051309
MWPM+GraphMamba,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GraphMamba+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.443,1000,443,20260505_051309
GraphMamba,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.48,1000,480,20260505_051309
MWPM+GraphMamba,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GraphMamba+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.448,1000,448,20260505_051309
GraphMamba,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.5,1000,500,20260505_051309
MWPM+GraphMamba,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.504,1000,504,20260505_051309
GraphMamba+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.001_mf0.01_rf0.01_gd0.008,0.453,1000,453,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.484,1000,484,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.52,1000,520,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.499,1000,499,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.53,1000,530,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.492,1000,492,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.484,1000,484,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.507,1000,507,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.526,1000,526,20260505_051309
GCNII,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514,1000,514,20260505_051309
MWPM+GCNII,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GCNII+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452,1000,452,20260505_051309
GCNII,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260505_051309
MWPM+GCNII,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GCNII+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.54,1000,540,20260505_051309
GCNII,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.514,1000,514,20260505_051309
MWPM+GCNII,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GCNII+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.46,1000,460,20260505_051309
APPNP,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.484,1000,484,20260505_051309
MWPM+APPNP,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
APPNP+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.529,1000,529,20260505_051309
APPNP,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260505_051309
MWPM+APPNP,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
APPNP+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.526,1000,526,20260505_051309
APPNP,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.469,1000,469,20260505_051309
MWPM+APPNP,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.492,1000,492,20260505_051309
APPNP+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.452,1000,452,20260505_051309
GraphTransformer,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.492,1000,492,20260505_051309
MWPM+GraphTransformer,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GraphTransformer+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.446,1000,446,20260505_051309
GraphTransformer,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.487,1000,487,20260505_051309
MWPM+GraphTransformer,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GraphTransformer+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.441,1000,441,20260505_051309
GraphTransformer,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.497,1000,497,20260505_051309
MWPM+GraphTransformer,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GraphTransformer+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.451,1000,451,20260505_051309
GCN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.491,1000,491,20260505_051309
MWPM+GCN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GCN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.481,1000,481,20260505_051309
GCN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.476,1000,476,20260505_051309
MWPM+GCN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260505_051309
GCN+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.51,1000,510,20260505_051309
GCN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.509,1000,509,20260505_051309
MWPM+GCN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GCN+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.516,1000,516,20260505_051309
GAT,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.511,1000,511,20260505_051309
MWPM+GAT,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GAT+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.531,1000,531,20260505_051309
GAT,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.503,1000,503,20260505_051309
MWPM+GAT,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GAT+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.54,1000,540,20260505_051309
GAT,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.526,1000,526,20260505_051309
MWPM+GAT,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.483,1000,483,20260505_051309
GAT+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.543,1000,543,20260505_051309
GNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.499,1000,499,20260505_051309
MWPM+GNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GNN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.534,1000,534,20260505_051309
GNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.485,1000,485,20260505_051309
MWPM+GNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GNN+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.539,1000,539,20260505_051309
GNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.515,1000,515,20260505_051309
MWPM+GNN,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.498,1000,498,20260505_051309
GNN+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.555,1000,555,20260505_051309
GraphMamba,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.49,1000,490,20260505_051309
MWPM+GraphMamba,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GraphMamba+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.449,1000,449,20260505_051309
GraphMamba,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.486,1000,486,20260505_051309
MWPM+GraphMamba,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GraphMamba+MWPM,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.441,1000,441,20260505_051309
GraphMamba,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.491,1000,491,20260505_051309
MWPM+GraphMamba,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.504,1000,504,20260505_051309
GraphMamba+MWPM,3,3,ibm_aachen,18,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.448,1000,448,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.506,1000,506,20260505_051309
MWPM+CNN,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.498,1000,498,20260505_051309
CNN+MWPM,3,3,ibm_aachen,18,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.528,1000,528,20260505_051309
CNN,3,3,ibm_aachen,18,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.5,1000,500,20260505_051309
