code,noise,Distance,Error_Rate(p),Error_Type,model,Best_ECR(%),Accuracy(%),Inference_Time(ms),Epochs,Learning_Rate,Train_Loss,Val_Loss
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.49,83.51,0.0001,7,0.001,0.707172,0.706837
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.75,83.44,0.0001,8,0.001,0.703853,0.703075
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.96,83.33,0.0001,9,0.001,0.701095,0.701521
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.49,82.85,0.0001,10,0.001,0.698635,0.700027
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,85.41,82.05,0.0001,11,0.001,0.696742,0.700069
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.83,83.58,0.0001,12,0.001,0.694616,0.698187
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.67,82.85,0.0001,13,0.001,0.693308,0.697625
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,85.06,82.45,0.0001,14,0.001,0.691749,0.696701
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.95,82.64,0.0001,15,0.001,0.690495,0.696164
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.6,82.99,0.0001,16,0.001,0.689386,0.696092
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,89.75,87.93,0.0004,1,0.001,0.670339,0.575412
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.29,89.62,0.0001,2,0.001,0.543004,0.53302
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.86,89.78,0.0001,3,0.001,0.508745,0.510653
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.25,89.75,0.0001,4,0.001,0.48987,0.499841
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.49,89.8,0.0001,5,0.001,0.477526,0.493048
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.82,90.91,0.0001,6,0.001,0.467289,0.489164
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.52,90.43,0.0001,7,0.001,0.459795,0.485065
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,92.09,89.89,0.0001,8,0.001,0.452038,0.485153
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.26,90.78,0.0001,9,0.001,0.445587,0.483494
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.49,91.45,0.0001,10,0.001,0.439014,0.48464
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.9,91.21,0.0001,11,0.001,0.433155,0.484126
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.39,91.65,0.0001,12,0.001,0.427136,0.485527
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.02,91.14,0.0001,13,0.001,0.421747,0.48476
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.38,86.24,0.0001,1,0.001,0.702014,0.603312
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.43,88.4,0.0001,2,0.001,0.573114,0.558377
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.87,88.64,0.0001,3,0.001,0.539165,0.536442
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.96,88.01,0.0001,4,0.001,0.522277,0.528034
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.26,89.14,0.0001,5,0.001,0.511944,0.519722
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.39,89.27,0.0001,6,0.001,0.503849,0.517142
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.45,89.57,0.0001,7,0.001,0.497483,0.511377
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.24,90.06,0.0001,8,0.001,0.491788,0.51073
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.5,89.94,0.0001,9,0.001,0.48708,0.507185
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,82.29,80.02,0.0001,1,0.001,0.879144,0.787883
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,82.99,81.68,0.0001,2,0.001,0.767343,0.747584
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.38,82.17,0.0001,3,0.001,0.742236,0.732083
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.98,82.22,0.0001,4,0.001,0.728943,0.721192
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,85.28,81.26,0.0001,5,0.001,0.720187,0.715905
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.61,82.21,0.0001,6,0.001,0.713745,0.710381
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.61,82.31,0.0001,7,0.001,0.709762,0.70801
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.3,83.69,0.0001,8,0.001,0.705956,0.705316
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.93,83.16,0.0001,9,0.001,0.703416,0.703881
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.9,83.28,0.0001,10,0.001,0.700657,0.702046
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,89.63,87.7,0.0004,1,0.001,0.674285,0.579655
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.79,88.82,0.0001,2,0.001,0.546643,0.537609
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.13,89.21,0.0001,3,0.001,0.510512,0.513475
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.86,90.17,0.0001,4,0.001,0.490627,0.501954
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.94,90.4,0.0001,5,0.001,0.477365,0.493772
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.17,90.36,0.0001,6,0.001,0.467624,0.489353
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.86,90.99,0.0001,7,0.001,0.459799,0.486745
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.64,91.2,0.0001,8,0.001,0.452323,0.488992
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.06,90.79,0.0001,9,0.001,0.445513,0.487468
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.87,91.14,0.0001,10,0.001,0.439368,0.486148
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.63,91.44,0.0001,11,0.001,0.433244,0.489373
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.1,86.54,0.0001,1,0.001,0.698828,0.604703
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.83,87.99,0.0001,2,0.001,0.57103,0.558348
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.08,89.53,0.0001,3,0.001,0.535435,0.536355
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.94,89.43,0.0001,4,0.001,0.518289,0.523211
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.85,89.81,0.0001,5,0.001,0.506718,0.518308
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.98,90.13,0.0001,6,0.001,0.498605,0.512811
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.65,89.73,0.0001,7,0.001,0.491895,0.508797
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.96,90.77,0.0001,8,0.001,0.485739,0.507839
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.87,89.82,0.0001,9,0.001,0.4809,0.504091
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.67,90.07,0.0001,10,0.001,0.476453,0.50288
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.27,90.46,0.0001,11,0.001,0.47194,0.503941
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.9,90.74,0.0001,12,0.001,0.468054,0.504655
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.59,90.24,0.0001,13,0.001,0.464372,0.502317
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.34,90.47,0.0001,14,0.001,0.460955,0.504303
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,81.8,80.12,0.0001,1,0.001,0.882225,0.791564
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,82.52,82.03,0.0001,2,0.001,0.76902,0.749058
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.76,81.9,0.0001,3,0.001,0.741615,0.729883
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.05,82.25,0.0001,4,0.001,0.727513,0.720281
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.8,82.84,0.0001,5,0.001,0.718593,0.713875
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.17,82.7,0.0001,6,0.001,0.712762,0.710224
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,85.9,81.16,0.0001,7,0.001,0.708527,0.709488
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.74,82.48,0.0001,8,0.001,0.705112,0.704942
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.74,83.49,0.0001,9,0.001,0.702169,0.703198
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,82.45,84.65,0.0001,10,0.001,0.700252,0.703013
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.29,83.08,0.0001,11,0.001,0.69839,0.700189
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.38,83.04,0.0001,12,0.001,0.696632,0.699524
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.29,87.29,0.0004,1,0.001,0.675158,0.579946
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.42,88.87,0.0002,2,0.001,0.549256,0.538359
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.41,90.01,0.0002,3,0.001,0.51452,0.517568
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.13,89.56,0.0002,4,0.001,0.495108,0.504771
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.7,90.35,0.0002,5,0.001,0.481937,0.498922
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.23,91.24,0.0001,6,0.001,0.470976,0.498894
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.19,90.52,0.0001,7,0.001,0.463378,0.490031
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.05,90.88,0.0001,8,0.001,0.45586,0.489271
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.14,90.86,0.0002,9,0.001,0.449354,0.489915
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,91.22,90.71,0.0001,10,0.001,0.442806,0.486972
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.93,91.07,0.0001,11,0.001,0.436473,0.487646
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.57,91.43,0.0001,12,0.001,0.430235,0.49016
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.38,91.66,0.0001,13,0.001,0.424837,0.493323
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.41,91.57,0.0001,14,0.001,0.41938,0.494452
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,CNN,90.17,91.57,0.0001,15,0.001,0.414512,0.498905
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.15,86.15,0.0001,1,0.001,0.694505,0.603776
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.56,88.31,0.0002,2,0.001,0.572878,0.557146
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.01,88.75,0.0002,3,0.001,0.538755,0.537301
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.55,89.46,0.0002,4,0.001,0.522241,0.530041
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.33,89.34,0.0002,5,0.001,0.511449,0.520077
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.43,90.21,0.0002,6,0.001,0.503466,0.519441
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.55,89.58,0.0001,7,0.001,0.496552,0.515172
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.57,89.67,0.0001,8,0.001,0.491121,0.511067
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.58,89.88,0.0001,9,0.001,0.486088,0.508677
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.1,90.39,0.0001,10,0.001,0.48202,0.509727
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.89,89.88,0.0001,11,0.001,0.477615,0.505445
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.41,90.24,0.0001,12,0.001,0.473715,0.506603
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.68,89.97,0.0001,13,0.001,0.47026,0.506813
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.6,91.05,0.0002,14,0.001,0.467279,0.509802
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,90.56,90.11,0.0001,15,0.001,0.463986,0.506904
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,CNN,89.96,90.73,0.0001,16,0.001,0.461274,0.508155
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,82.64,79.89,0.0001,1,0.001,0.876402,0.782305
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.01,80.94,0.0001,2,0.001,0.763495,0.744778
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.69,81.28,0.0002,3,0.001,0.738295,0.727424
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.32,82.18,0.0001,4,0.001,0.724749,0.717506
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.46,82.31,0.0001,5,0.001,0.716359,0.712443
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.47,82.54,0.0001,6,0.001,0.710529,0.707948
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,83.48,83.62,0.0003,7,0.001,0.706357,0.705067
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,CNN,84.43,82.82,0.0001,8,0.001,0.702743,0.702417
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,89.08,87.17,0.0002,1,0.001,0.620978,0.548896
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,89.0,88.41,0.0002,2,0.001,0.540455,0.522397
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,89.6,88.38,0.0002,3,0.001,0.527331,0.513436
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,87.71,90.59,0.0003,4,0.001,0.522231,0.510018
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,89.6,88.6,0.0002,5,0.001,0.518135,0.509486
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,90.32,87.51,0.0002,6,0.001,0.515328,0.507824
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,85.85,92.08,0.0002,7,0.001,0.513335,0.509281
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,87.16,90.96,0.0002,8,0.001,0.511864,0.508921
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,87.99,90.28,0.0003,9,0.001,0.510713,0.504448
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,87.71,90.38,0.0003,10,0.001,0.51038,0.504317
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.005,X,GAT,88.57,89.63,0.0003,11,0.001,0.509479,0.503828
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,87.85,87.08,0.0003,1,0.001,0.650852,0.562944
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,89.14,86.67,0.0003,2,0.001,0.569202,0.540361
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,88.99,86.74,0.0003,3,0.001,0.555037,0.532661
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,89.01,86.92,0.0003,4,0.001,0.550192,0.529255
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,86.8,88.68,0.0003,5,0.001,0.547288,0.530003
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,87.62,87.95,0.0002,6,0.001,0.545906,0.527582
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.01,X,GAT,87.23,88.96,0.0002,7,0.001,0.543896,0.523924
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,75.33,82.12,0.0003,1,0.001,0.810188,0.75458
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,78.47,79.98,0.0003,2,0.001,0.754991,0.745385
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,84.16,75.01,0.0003,3,0.001,0.750512,0.743794
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,80.81,77.94,0.0003,4,0.001,0.748003,0.74039
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,81.54,77.28,0.0003,5,0.001,0.746578,0.739629
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,76.5,82.02,0.0003,6,0.001,0.745828,0.738874
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,79.75,78.99,0.0003,7,0.001,0.745633,0.738803
color_code,dp0.001_mf0.01_rf0.01_gd0.008,3,0.05,X,GAT,79.73,79.11,0.0003,8,0.001,0.745352,0.738679
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.22,83.59,0.0002,1,0.001,0.945168,0.69358
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.67,84.68,0.0002,2,0.001,0.667872,0.649568
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.4,85.3,0.0002,3,0.001,0.642134,0.636646
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.56,85.2,0.0002,4,0.001,0.629711,0.628034
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,90.28,84.81,0.0002,5,0.001,0.620566,0.621259
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,88.95,86.46,0.0002,6,0.001,0.613686,0.617267
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,88.93,86.63,0.0002,7,0.001,0.609698,0.616304
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.06,86.53,0.0002,8,0.001,0.604922,0.611343
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.19,86.56,0.0002,9,0.001,0.601547,0.605477
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.64,85.89,0.0002,10,0.001,0.598139,0.605946
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,87.89,83.59,0.0002,1,0.001,0.953194,0.704776
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.2,84.83,0.0002,2,0.001,0.693241,0.65402
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.31,84.79,0.0002,3,0.001,0.661181,0.64306
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,86.98,86.25,0.0002,4,0.001,0.648627,0.637579
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.49,84.99,0.0002,5,0.001,0.642578,0.632065
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.09,85.57,0.0002,6,0.001,0.637506,0.628592
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.41,85.09,0.0002,7,0.001,0.634124,0.625159
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.76,84.99,0.0002,8,0.001,0.631656,0.624799
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.25,85.64,0.0002,9,0.001,0.628364,0.623079
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.5,85.36,0.0002,10,0.001,0.626458,0.620655
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,87.92,86.0,0.0002,11,0.001,0.623802,0.62075
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.31,85.89,0.0002,12,0.001,0.622399,0.616948
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.4,85.8,0.0002,13,0.001,0.620767,0.616984
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.7,73.74,0.0002,1,0.001,1.064841,0.90615
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.32,75.54,0.0002,2,0.001,0.895355,0.870248
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.14,76.17,0.0002,3,0.001,0.870274,0.858065
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.36,76.31,0.0002,4,0.001,0.858488,0.850237
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,80.13,78.09,0.0002,5,0.001,0.849659,0.842521
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.15,77.66,0.0002,6,0.001,0.841394,0.834922
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.43,83.06,0.0002,1,0.001,0.975968,0.697093
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.04,85.75,0.0002,2,0.001,0.663728,0.635989
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,88.47,87.08,0.0002,3,0.001,0.629023,0.618655
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.06,86.47,0.0002,4,0.001,0.612776,0.611492
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.12,86.5,0.0002,5,0.001,0.606215,0.605847
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,88.05,87.56,0.0002,6,0.001,0.600871,0.603449
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.81,82.03,0.0002,1,0.001,0.968452,0.715774
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.46,83.96,0.0002,2,0.001,0.695472,0.667345
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,89.55,82.73,0.0002,3,0.001,0.673469,0.659913
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,87.92,85.08,0.0002,4,0.001,0.661082,0.649502
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.13,85.1,0.0002,5,0.001,0.651911,0.641125
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.21,85.19,0.0002,6,0.001,0.644165,0.63708
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.87,84.63,0.0002,7,0.001,0.638939,0.633321
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,88.62,84.92,0.0002,8,0.001,0.634459,0.629585
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,80.83,74.57,0.0002,1,0.001,1.068784,0.908695
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.56,75.09,0.0002,2,0.001,0.895492,0.873815
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,81.51,75.53,0.0002,3,0.001,0.871765,0.859652
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,80.2,77.16,0.0002,4,0.001,0.859253,0.852188
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,80.41,77.54,0.0002,5,0.001,0.851115,0.846223
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,80.08,78.17,0.0002,6,0.001,0.844432,0.84043
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.05,X,GAT,80.55,78.23,0.0002,7,0.001,0.839165,0.835741
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.44,83.46,0.0003,1,0.001,1.004725,0.700508
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.2,85.57,0.0002,2,0.001,0.6712,0.644943
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.21,86.0,0.0003,3,0.001,0.63744,0.623313
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,89.05,86.56,0.0003,4,0.001,0.616703,0.611347
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,88.36,87.6,0.0003,5,0.001,0.605458,0.608197
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.005,X,GAT,88.35,87.62,0.0004,6,0.001,0.598766,0.603889
color_code,dp0.001_mf0.01_rf0.01_gd0.008,5,0.01,X,GAT,87.64,83.62,0.0003,1,0.001,0.955005,0.702841
